sha256_hashed_ip,event_timestamp_utc,category,subcategory,event_json,digital_remedy_channel,digital_remedy_customer_ntf_status,Digital Remedy Customer Ltv
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 17:33:08 UTC,checkout,,"{""amount"":""339"",""account_id"":""7622763""}",Other MKT Hardcoded Link,no,790.92
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 17:33:21 UTC,checkout,,"{""amount"":""339"",""account_id"":""7622764""}",Other MKT Hardcoded Link,no,861.36
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 17:33:23 UTC,checkout,,"{""amount"":""310"",""account_id"":""7622765""}",Other MKT Hardcoded Link,no,941.75
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:35:31 UTC,checkout,,"{""amount"":""37"",""account_id"":""7622787""}",Pablo,yes,36.72
1302e45e7f4024dce616293e017d5cc43330b515d062570503af4a79648d555a,2022-11-19 17:35:34 UTC,checkout,,"{""amount"":""96"",""account_id"":""501822"")",Google,no,429.18
102ae341027d7a5d2319065f6064078805aeb72d9f79f251e4321394373a7c75,2022-11-19 17:36:50 UTC,checkout,,"{""amount"":""1244"",""account_id"":""501823"")",Google,yes,2524
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:37:24 UTC,checkout,,"{""amount"":""339"",""account_id"":""7622813""}",Other MKT Hardcoded Link,no,1769.15
592f98082fff41498235e4e59b5c1e0b4ec65f59d48062a3b9f36cb699b50a07,2022-11-19 17:37:43 UTC,checkout,,"{""amount"":""347"",""account_id"":""501824"")",Bing,no,2960.73
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:38:16 UTC,checkout,,"{""amount"":""39"",""account_id"":""7622817""}",MKT,yes,60.41
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:39:30 UTC,checkout,,"{""amount"":""37"",""account_id"":""7622828""}",Pablo,yes,36.72
4fc3e3145f33983b12131320bbdc4eef716edc750e1ee7e295512c76926f208d,2022-11-19 17:39:58 UTC,checkout,,"{""amount"":""101"",""account_id"":""501825"")",Awin,no,782.95
d25baa0b520a56d7a211cc96055310b3b3964570ad930f74641c95aa0337e196,2022-11-19 17:40:02 UTC,checkout,,"{""amount"":""38"",""account_id"":""501826"")",Other,yes,65.08
e3c01a6e6553842fefe33471ba560597bd5498900947c89e8233d9c321b3cf6d,2022-11-19 17:40:35 UTC,checkout,,"{""amount"":""62"",""account_id"":""501827"")",Bing,no,1001.13
dc33189733b683d30efce62f716653ed6c0e1e384f10fc29dfbd725c1ad1d1a9,2022-11-19 17:41:06 UTC,checkout,,"{""amount"":""267"",""account_id"":""501828"")",Google,no,961.49
fb5ce0f9aae7897e2354bf811be8b9c33b4d6a5ac996551fb873f12c830ce60e,2022-11-19 17:41:32 UTC,checkout,,"{""amount"":""160"",""account_id"":""501829"")",Other,no,4190.35
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 17:43:16 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7622855""}",Other MKT Hardcoded Link,yes,1170.71
19f1e38f378283d03906c85b118508d333fb92cbf0465e718bf7e25c67fa1551,2022-11-19 17:43:18 UTC,checkout,,"{""amount"":""27"",""account_id"":""501830"")",Other,no,428.06
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:46:57 UTC,checkout,,"{""amount"":""131"",""account_id"":""7622879""}",Google,no,388.87
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:48:22 UTC,checkout,,"{""amount"":""316"",""account_id"":""7622891""}",Untracked,no,315.04
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:48:31 UTC,checkout,,"{""amount"":""141"",""account_id"":""7622894""}",Other MKT Hardcoded Link,no,3675.31
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 17:49:26 UTC,checkout,,"{""amount"":""133"",""account_id"":""7622903""}",Other MKT Hardcoded Link,no,1378.39
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 17:49:53 UTC,checkout,,"{""amount"":""68"",""account_id"":""7622906""}",Other MKT Hardcoded Link,no,1113.28
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:52:41 UTC,checkout,,"{""amount"":""100"",""account_id"":""7622929""}",Google,no,388.87
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 17:55:42 UTC,checkout,,"{""amount"":""133"",""account_id"":""7622951""}",Other MKT Hardcoded Link,no,808.46
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 18:06:58 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7623038""}",Facebook,yes,1170.71
4fe2db82dd839ce21cd9e3100d1e700bed708013690c4d1a388787e4f8b66e72,2022-11-19 18:09:21 UTC,checkout,,"{""amount"":""267"",""account_id"":""501831"")",Other,yes,560.97
63bb2fb5057cd37fccea1bdabb16ee6476aa67c2f94871a30b5f8408af6490d1,2022-11-19 18:11:12 UTC,checkout,,"{""amount"":""1218"",""account_id"":""501832"")",Other,yes,2752.24
a96bc2933070f758a069960c7a67035f2e970a6e3f75f8780219afce53c89e27,2022-11-19 18:15:25 UTC,checkout,,"{""amount"":""202"",""account_id"":""501833"")",Other,no,1093.83
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 18:19:09 UTC,checkout,,"{""amount"":""1320"",""account_id"":""7623122""}",Other MKT Hardcoded Link,no,1769.15
04f26e9247bec0936cd3cbbfe5bf7a7139d69734e8b2c366ee5d635152889f11,2022-11-19 18:20:17 UTC,checkout,,"{""amount"":""1184"",""account_id"":""501834"")",Facebook,no,7620.09
e006eaafd6766f047cf43851053367430f389e4d96246196b4f45c9e9c8f98e6,2022-11-19 18:21:44 UTC,checkout,,"{""amount"":""139"",""account_id"":""501835"")",Other,no,358.64
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 18:22:00 UTC,checkout,,"{""amount"":""1472"",""account_id"":""7623143""}",Google,no,2110.61
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 18:25:33 UTC,checkout,,"{""amount"":""42"",""account_id"":""7623156""}",Other MKT Hardcoded Link,no,1769.15
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 18:29:04 UTC,checkout,,"{""amount"":""131"",""account_id"":""7623170""}",Bing,yes,130.68
ef5a4c7dc0d9a091ed60a71f445581518f5fe4a4ebdf24fffd84c285444f3380,2022-11-19 18:29:23 UTC,checkout,,"{""amount"":""52"",""account_id"":""501836"")",Other,yes,107.79
fba6c636b889e30a92e0a3f9f700cf0919b23a9e89f13b3806749b52ab693090,2022-11-19 18:34:53 UTC,checkout,,"{""amount"":""52"",""account_id"":""501837"")",Google,no,214.34
a9e067898c8a65318c486fd58e4b1bafd29717739aa4b0aad0e08294d2d6ae81,2022-11-19 18:37:18 UTC,checkout,,"{""amount"":""130"",""account_id"":""501838"")",Other,yes,240.58
d78950e27f690d6fee16cbba0fcde0eed8dd0e65edad6cec3a56da1d437ad8d8,2022-11-19 18:38:59 UTC,checkout,,"{""amount"":""19"",""account_id"":""501839"")",Other,yes,32.17
75897ad0be45bb73caa11d92d7b2ee21de3d5f861aeac2e73435a2452ef5d77c,2022-11-19 18:41:17 UTC,checkout,,"{""amount"":""107"",""account_id"":""501840"")",Other,yes,234.79
ea3779d94fec3e439bc17188c761197b0f6ad92a64004c1bcd6101687e888df5,2022-11-19 18:41:22 UTC,checkout,,"{""amount"":""175"",""account_id"":""501841"")",Other,yes,362.13
1ee0d190e4744f2ea999c1d9dfe8682a0069716e48cd2a284e1b3566a87dc5ba,2022-11-19 18:42:22 UTC,checkout,,"{""amount"":""144"",""account_id"":""501842"")",Other,no,1280.83
e5a96407761f3a8520b4b2e2036b9bcd936c923c232e8928fbdd946b9add4958,2022-11-19 18:45:59 UTC,checkout,,"{""amount"":""87"",""account_id"":""501843"")",Other,yes,224
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 18:46:30 UTC,checkout,,"{""amount"":""310"",""account_id"":""7623263""}",Other MKT Hardcoded Link,no,5246.37
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 18:46:36 UTC,checkout,,"{""amount"":""316"",""account_id"":""7623265""}",Untracked,no,345.34
9ebd1a9c53a55f502441e8e9d7381c4fee0372b286e40f1f713189f36cba3473,2022-11-19 18:47:37 UTC,checkout,,"{""amount"":""40"",""account_id"":""501844"")",Google,yes,108.27
2fd44deac69a8196ce76f3c51e197126baa631a0cbe046d62f11f65c31d7c3a4,2022-11-19 18:49:15 UTC,checkout,,"{""amount"":""257"",""account_id"":""501845"")",Other,no,2995.37
51734104c67f3ed77e5dcfcbc9f6acb4627cfdd1e3f3cf282da25ad3ed1b1a00,2022-11-19 18:50:47 UTC,checkout,,"{""amount"":""94"",""account_id"":""501846"")",Other,no,1772.95
9fa830ce95d613b66fe554d32e4dfdfa77b8e484ce63fb985d8844c97115a6f8,2022-11-19 18:51:13 UTC,checkout,,"{""amount"":""135"",""account_id"":""501847"")",Google,yes,234.32
4423614ed97a33b7043e1dfd657bab9debfd5ae94c2b9d00572836f825dbfdb6,2022-11-19 18:55:18 UTC,checkout,,"{""amount"":""159"",""account_id"":""501848"")",Other,no,2438.94
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 18:58:18 UTC,checkout,,"{""amount"":""61"",""account_id"":""7623318""}",Facebook,yes,60.76
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:00:05 UTC,checkout,,"{""amount"":""198"",""account_id"":""7623326""}",Google,no,559.77
ae304773b7c642dfa19dcc710e087b8e9474708d5aef125f318c9d36b227009d,2022-11-19 19:01:24 UTC,checkout,,"{""amount"":""52"",""account_id"":""501849"")",Google,yes,107.17
9d41a6c857a87b1be18fe7c761776bfeb9c0b8f2cbd8c0704364c2f32e23a6e9,2022-11-19 19:04:54 UTC,checkout,,"{""amount"":""193"",""account_id"":""501851"")",Other,no,1796.21
fa365826c407b3f0466c5acfde35b48732447bb7389752905f052e6c05454b6f,2022-11-19 19:04:56 UTC,checkout,,"{""amount"":""1184"",""account_id"":""501852"")",Other,yes,2673.82
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:05:39 UTC,checkout,,"{""amount"":""37"",""account_id"":""7623411""}",Pablo,yes,36.72
1bbf945f2093c333800f47f988b5c26788cbfaf9f0ef9e403cc08b41702c9110,2022-11-19 19:05:44 UTC,checkout,,"{""amount"":""52"",""account_id"":""501853"")",Google,yes,108.41
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:07:42 UTC,checkout,,"{""amount"":""339"",""account_id"":""7623455""}",Other MKT Hardcoded Link,no,2367.89
078a6936f3ef91c5b4cea8fb265b93bb4f5f1d6b75a36882b77cd5ca11f5554a,2022-11-19 19:07:45 UTC,checkout,,"{""amount"":""52"",""account_id"":""501854"")",Other,yes,108.27
9d41a6c857a87b1be18fe7c761776bfeb9c0b8f2cbd8c0704364c2f32e23a6e9,2022-11-19 19:11:37 UTC,checkout,,"{""amount"":""193"",""account_id"":""501855"")",Other,no,1796.21
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:12:43 UTC,checkout,,"{""amount"":""37"",""account_id"":""7623549""}",MKT,no,543.24
d375e6244b11bf453f0fc99951b333d8f26f7582f4504282885a08d0f15cc6b6,2022-11-19 19:13:50 UTC,checkout,,"{""amount"":""312"",""account_id"":""501856"")",Other,yes,558.79
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:16:28 UTC,checkout,,"{""amount"":""597"",""account_id"":""7623608""}",Untracked,no,2110.61
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:17:27 UTC,checkout,,"{""amount"":""281"",""account_id"":""7623619""}",Untracked,yes,281.11
16da8dfbee00ce89c45a32213d409cc03dc06efdf5fb1137d4310af7ff6a018a,2022-11-19 19:17:52 UTC,checkout,,"{""amount"":""75"",""account_id"":""501857"")",Other,yes,141.95
d25a65ec71a5c1008be3dc9c8bdf892f9f321e68801256a0c8de191746da1def,2022-11-19 19:18:25 UTC,checkout,,"{""amount"":""121"",""account_id"":""501858"")",Google,no,1299.95
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:18:53 UTC,checkout,,"{""amount"":""22"",""account_id"":""7623637""}",MKT,yes,21.6
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:25:15 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7623743""}",Facebook,yes,1170.71
c94d19ef4bef8863bfee9b5aac2f2f33f88b97274141bb1aab778db412cbc817,2022-11-19 19:25:29 UTC,checkout,,"{""amount"":""103"",""account_id"":""501860"")",Google,yes,156.25
52dd26dff0a30a77b24ceea30c7afc54515ece12f804f52a0140ffc662dc05cd,2022-11-19 19:26:15 UTC,checkout,,"{""amount"":""52"",""account_id"":""501861"")",Google,yes,99
6ead37ce6fe4e9cf39827bc886611f57204f5a6340bc1cb6e214bbd36fd04dba,2022-11-19 19:26:24 UTC,checkout,,"{""amount"":""116"",""account_id"":""501862"")",Other,no,645.6
b80dccd7c9bf0f27b4b943cc99a277373339f9037058038729205d70a3bc5834,2022-11-19 19:29:14 UTC,checkout,,"{""amount"":""97"",""account_id"":""501863"")",Other,yes,160.95
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:29:16 UTC,checkout,,"{""amount"":""281"",""account_id"":""7623777""}",Pablo,yes,281.11
bbd89181d415175872f8e3eb651530e491503da7116d96fc8cdca244197853b1,2022-11-19 19:30:27 UTC,checkout,,"{""amount"":""74"",""account_id"":""501864"")",Other,no,288.9
139f97563bc110514028a40fdb3b8f3f78ed188a68fd44b04328afa8e8074348,2022-11-19 19:30:43 UTC,checkout,,"{""amount"":""257"",""account_id"":""501865"")",Other,no,3896.7
2dc63d1dc422f983a0c7d9916169e6b2e8d78c702d3eacc9e317d3cbe4933875,2022-11-19 19:30:59 UTC,checkout,,"{""amount"":""143"",""account_id"":""501866"")",Other MKT Hardcoded Link,no,1695.96
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:32:50 UTC,checkout,,"{""amount"":""339"",""account_id"":""7623799""}",Other MKT Hardcoded Link,no,361.26
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:33:54 UTC,checkout,,"{""amount"":""37"",""account_id"":""7623812""}",Facebook,no,1693.96
174c9c4b7bd226a8fe42ae99ea2eb0228a1d01165472c361fa50efe9b401f217,2022-11-19 19:35:42 UTC,checkout,,"{""amount"":""40"",""account_id"":""501867"")",Other,yes,105.65
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:36:09 UTC,checkout,,"{""amount"":""37"",""account_id"":""7623824""}",Other MKT Hardcoded Link,no,1081.6
9d41a6c857a87b1be18fe7c761776bfeb9c0b8f2cbd8c0704364c2f32e23a6e9,2022-11-19 19:43:07 UTC,checkout,,"{""amount"":""312"",""account_id"":""501869"")",Other,no,1796.21
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:43:37 UTC,checkout,,"{""amount"":""37"",""account_id"":""7623885""}",Pablo,yes,36.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:45:38 UTC,checkout,,"{""amount"":""47"",""account_id"":""7623907""}",Facebook,yes,46.86
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:47:54 UTC,checkout,,"{""amount"":""37"",""account_id"":""7623917""}",Pablo,no,352.38
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 19:50:12 UTC,checkout,,"{""amount"":""236"",""account_id"":""7623930""}",Google,yes,235.72
b972e38aef16fbe58b5ce378175a001626b963695de65eba1f0ee1efa450e1a9,2022-11-19 19:51:02 UTC,checkout,,"{""amount"":""192"",""account_id"":""501870"")",Awin,yes,281.7
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 19:52:39 UTC,checkout,,"{""amount"":""236"",""account_id"":""7623940""}",Google,no,272.44
d13326a56cf98bbd52faa4b17d8f50de4b42b1b0dce342029b3070b7a65d3481,2022-11-19 19:54:33 UTC,checkout,,"{""amount"":""53"",""account_id"":""501871"")",Facebook,no,2432.16
40535734be951f66f81ed72b0d2b3eb08c2c2abfcf07cae32fe69d7b97e73217,2022-11-19 20:01:57 UTC,checkout,,"{""amount"":""284"",""account_id"":""501872"")",Other,no,4433.29
4b2a48dfc9c18c1f3f57c5ee14db23524790fadfd767beb8c153d13f2d700297,2022-11-19 20:04:56 UTC,checkout,,"{""amount"":""129"",""account_id"":""501873"")",Facebook,yes,331.16
2e378d290ca864f8dfa4718c8bd858bb7f8250407f71aca415c47ca266ab1952,2022-11-19 20:05:56 UTC,checkout,,"{""amount"":""122"",""account_id"":""501874"")",Google,no,4242.03
4b2a48dfc9c18c1f3f57c5ee14db23524790fadfd767beb8c153d13f2d700297,2022-11-19 20:08:09 UTC,checkout,,"{""amount"":""97"",""account_id"":""501875"")",Other,yes,331.16
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 20:09:04 UTC,checkout,,"{""amount"":""281"",""account_id"":""7624090""}",Untracked,yes,281.11
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 20:10:06 UTC,checkout,,"{""amount"":""186"",""account_id"":""7624100""}",Pablo,no,561.84
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 20:11:40 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624108""}",Google,yes,36.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 20:12:16 UTC,checkout,,"{""amount"":""131"",""account_id"":""7624109""}",Google,yes,130.68
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 20:14:44 UTC,checkout,,"{""amount"":""316"",""account_id"":""7624119""}",Bing,yes,656.15
4e5ea9faf089bf4ed656db53af8b8a24b0307e88d9c0673bd54fb0b2ccb15815,2022-11-19 20:18:46 UTC,checkout,,"{""amount"":""340"",""account_id"":""501876"")",Other,no,1796.29
5f46d21f6b9658901325e3d865bf71736220edbe9b4debbad9910b26a6e10ebf,2022-11-19 20:21:02 UTC,checkout,,"{""amount"":""181"",""account_id"":""501877"")",Other,no,1236.99
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 20:21:56 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624146""}",Pablo,yes,73.44
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 20:23:28 UTC,checkout,,"{""amount"":""241"",""account_id"":""7624150""}",Bing,yes,656.15
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 20:24:49 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624153""}",Pablo,yes,73.44
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 20:26:55 UTC,checkout,,"{""amount"":""99"",""account_id"":""7624156""}",Bing,yes,656.15
378089deb171358dfa3f243bf64e88eb58a0ab1d1160b47be4a556c564031d06,2022-11-19 20:30:44 UTC,checkout,,"{""amount"":""40"",""account_id"":""501879"")",Other,yes,107.24
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 20:33:04 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624172""}",Untracked,yes,36.72
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 20:39:53 UTC,checkout,,"{""amount"":""186"",""account_id"":""7624212""}",Pablo,yes,1357.39
1d86dbe8883373d405ee0ed6e83717161391936f324070bd05348f3bbd75667c,2022-11-19 20:42:23 UTC,checkout,,"{""amount"":""267"",""account_id"":""501881"")",Other,yes,562.77
dc2db3af18792fddf53cc60dfba9ad8c35ecdefc6deace7f39f36169eb15199e,2022-11-19 20:45:12 UTC,checkout,,"{""amount"":""100"",""account_id"":""501882"")",Other,no,394.61
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 20:49:07 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624236""}",Facebook,yes,36.72
dae64c7c97a62551d47e6c04921fb349fff50bb7e9c957b05178a933977baaf4,2022-11-19 20:49:41 UTC,checkout,,"{""amount"":""267"",""account_id"":""501883"")",Other,yes,572.46
97bb7d090db8c1be2c4da3af70276b3985729b68b6846649ed4b99dddaad2dbf,2022-11-19 20:51:34 UTC,checkout,,"{""amount"":""52"",""account_id"":""501884"")",Google,no,344.64
2f3e4b410507e42d7358feaa723126f814d86111487eed791420d56b0784cd2d,2022-11-19 20:54:43 UTC,checkout,,"{""amount"":""1244"",""account_id"":""501885"")",Bing,yes,2524
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 20:55:03 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624256""}",Pablo,no,36.72
ff3304a0c75d9590e3406e84e0b3dadedcd9b4ab40cdc97aed60bfff9df1009f,2022-11-19 20:55:21 UTC,checkout,,"{""amount"":""103"",""account_id"":""501886"")",Google,no,389.03
d405aaa773a18586dc5724ddeadae3c984d3a879c3f32e9fa5c2c8af206414f4,2022-11-19 20:59:46 UTC,checkout,,"{""amount"":""457"",""account_id"":""501887"")",Google,no,1567.02
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 21:00:06 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624283""}",Facebook,yes,36.72
ea8ebdfa55ce32e30e421609618f7bc844db7d4eb32b40726784bb20f992fed6,2022-11-19 21:00:06 UTC,checkout,,"{""amount"":""135"",""account_id"":""501888"")",Other MKT Hardcoded Link,yes,235.28
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 21:05:50 UTC,checkout,,"{""amount"":""1171"",""account_id"":""7624335""}",Pablo,yes,1357.39
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 21:17:31 UTC,checkout,,"{""amount"":""37"",""account_id"":""7624400""}",Google,no,83.95
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 21:18:59 UTC,checkout,,"{""amount"":""38"",""account_id"":""7624407""}",MKT,no,1863.05
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 21:20:10 UTC,checkout,,"{""amount"":""54"",""account_id"":""7624412""}",Facebook,no,661.86
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 21:22:22 UTC,checkout,,"{""amount"":""107"",""account_id"":""7624423""}",Facebook,yes,106.63
a508e60ae08ad518142f0444e48bc71b2228426be222fc7ba2425489491d2d65,2022-11-19 21:22:29 UTC,checkout,,"{""amount"":""154"",""account_id"":""501890"")",Other,yes,257.84
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 21:24:18 UTC,checkout,,"{""amount"":""1418"",""account_id"":""7624429""}",Other,no,1849.36
031067aa124ed5a78970a6fe3929a0b11d500e0e5b6a684741594a46164c1ecc,2022-11-19 21:24:48 UTC,checkout,,"{""amount"":""267"",""account_id"":""501891"")",Other,yes,545.92
146bd35bb1b71f6effdd388273d4e46ae84d6464d419f3a638cc5f26514cf7bf,2022-11-19 21:25:00 UTC,checkout,,"{""amount"":""149"",""account_id"":""501892"")",Google,yes,193.85
40a3debabd3bb6bab18bd6464df0a856d3529128360fc068f061a51d76bb76e7,2022-11-19 21:26:45 UTC,checkout,,"{""amount"":""185"",""account_id"":""501893"")",Google,no,659.3
44d0e463379f0bd5c2bf963022c19f62008f66e989bc1560c18508acefb58553,2022-11-19 21:28:50 UTC,checkout,,"{""amount"":""32"",""account_id"":""501894"")",Google,no,718.32
e2793bbb10c8baff0e5f207cf852463f96b00d0e506a19f9f568e39bbf86e903,2022-11-19 21:31:53 UTC,checkout,,"{""amount"":""217"",""account_id"":""501895"")",MKT,no,700.77
6603d9c2bd8f4dd0bbeccc5af17c5aadc6eda01ed02f9024e7cd92b8fdb50c02,2022-11-19 21:31:58 UTC,checkout,,"{""amount"":""52"",""account_id"":""501896"")",Bing,yes,104.34
38d5286f74ff549f049a7380be758df7aae4e634ad894df12014bd05d282ae4e,2022-11-19 21:33:57 UTC,checkout,,"{""amount"":""267"",""account_id"":""501897"")",Other,no,1771.67
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 21:35:17 UTC,checkout,,"{""amount"":""118"",""account_id"":""7624505""}",Google,no,11818.26
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 21:37:08 UTC,checkout,,"{""amount"":""1265"",""account_id"":""7624511""}",Google,yes,1922.45
8e3ecae1f94d6c33984f644bf54942839df8e039175cd0ded1ef61e5518c0f30,2022-11-19 21:37:25 UTC,checkout,,"{""amount"":""656"",""account_id"":""501898"")",Bing,no,10227.78
8c769c1b19aae6b73a9385393c32f87f7b8331da8bd2fc1eac7162ba08717f23,2022-11-19 21:38:27 UTC,checkout,,"{""amount"":""109"",""account_id"":""501899"")",Other,no,957.99
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 21:39:43 UTC,checkout,,"{""amount"":""658"",""account_id"":""7624518""}",Google,yes,1922.45
b00a31918cefad6fe2ca0ce02d43128ba2c4136631c3b1ca9ade6fd8a8f4d832,2022-11-19 21:39:54 UTC,checkout,,"{""amount"":""328"",""account_id"":""7624520""}",Facebook,no,661.86
736b3cd3b9a8312659ae1b38781d304d77283166b749cc76d99209b3ec679c1f,2022-11-19 21:50:48 UTC,checkout,,"{""amount"":""320"",""account_id"":""7624587""}",Google,no,11818.26
bde73c8638abd13838996ad1d22e883a333921a74e927fd3c94a8d315932387a,2022-11-19 21:52:59 UTC,checkout,,"{""amount"":""130"",""account_id"":""501900"")",Google,yes,236.64
